date,feature_id,feature_name,product_area,device_family,service_tier,customer_segment,active_accounts,sessions,qualified_starts,avg_watch_minutes,conversion_rate,day7_retention_rate,search_success_rate,playback_start_ms,rebuffer_rate,crash_rate,satisfaction_proxy,data_quality_score
2026-04-15,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,11576,21428,10036,43.61,0.2779,0.3522,0.7592,984,0.0136,0.0021,76.1,96.2
2026-04-15,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,10000,22734,11016,23.15,0.1693,0.232,0.6965,1015,0.0175,0.0045,68.2,96.8
2026-04-15,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,12092,28460,15296,32.02,0.2169,0.2642,0.7185,810,0.0154,0.0045,73.4,97.8
2026-04-15,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,11496,25829,11802,31.08,0.1754,0.3113,0.6885,996,0.0118,0.0032,71.2,96.9
2026-04-15,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,11157,19981,9332,27.16,0.1409,0.1751,0.8066,692,0.0148,0.0019,71.5,95.9
2026-04-15,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,10356,13487,6763,40.48,0.2622,0.3331,0.7269,696,0.0107,0.0045,78.2,94.4
2026-04-15,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,12045,19820,9717,25.61,0.1567,0.2329,0.7255,849,0.0171,0.0032,69.9,95.3
2026-04-15,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,9761,11591,5594,36.63,0.2279,0.2322,0.7611,923,0.0086,0.0018,75.1,96.3
2026-04-15,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,10105,14995,7867,25.36,0.2248,0.2906,0.7534,808,0.0127,0.0028,73.0,95.7
2026-04-15,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,12109,23194,13455,23.18,0.1421,0.1689,0.8069,777,0.0111,0.0044,70.9,97.3
2026-04-15,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,6675,8773,6251,37.88,0.2711,0.3243,0.7548,544,0.0151,0.0054,78.3,96.7
2026-04-15,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,6665,15306,9132,25.42,0.2102,0.2268,0.7781,589,0.0125,0.0056,74.6,97.6
2026-04-15,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,6415,11448,5106,36.99,0.2413,0.2709,0.7304,632,0.0209,0.0068,75.3,96.3
2026-04-15,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,6818,10090,6201,32.22,0.1919,0.3304,0.714,554,0.0153,0.0065,75.0,96.9
2026-04-15,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,6339,9944,5702,24.54,0.1645,0.1982,0.7709,656,0.0145,0.0066,72.1,95.4
2026-04-15,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,10023,17669,11518,34.0,0.2424,0.3402,0.7934,907,0.0134,0.0036,74.1,97.5
2026-04-15,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,8169,15212,9581,20.21,0.2,0.2091,0.7748,868,0.0114,0.0046,71.2,95.3
2026-04-15,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,12607,17521,10891,35.87,0.2045,0.2461,0.7316,691,0.0138,0.0046,75.1,98.2
2026-04-15,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,8532,11430,6185,31.48,0.1814,0.3278,0.7966,930,0.0164,0.0045,71.0,95.9
2026-04-15,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,8487,11804,8093,21.94,0.1623,0.165,0.8058,1002,0.0172,0.0024,68.0,94.4
2026-04-15,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,4388,7698,4048,37.93,0.2835,0.3725,0.7153,836,0.0122,0.0042,76.8,96.0
2026-04-15,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,4638,7447,4193,20.91,0.1688,0.1918,0.786,618,0.0196,0.0057,70.8,97.3
2026-04-15,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,3659,6213,2688,29.75,0.2126,0.2606,0.7116,822,0.0129,0.003,73.3,98.2
2026-04-15,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,4097,5383,2743,26.28,0.1984,0.3337,0.7674,796,0.0176,0.0041,71.5,95.3
2026-04-15,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,4084,5969,2710,27.46,0.1846,0.2058,0.6956,855,0.0102,0.0051,72.4,97.1
2026-04-15,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,5792,11220,6877,37.68,0.2522,0.3297,0.7283,545,0.0187,0.0067,77.0,96.0
2026-04-15,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,5905,12186,8336,25.81,0.1812,0.2121,0.7197,559,0.0177,0.003,73.0,95.3
2026-04-15,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,6531,7902,3497,30.29,0.2443,0.2294,0.7623,556,0.0185,0.0058,75.4,97.8
2026-04-15,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,5433,6653,3637,28.24,0.2181,0.3069,0.6803,552,0.0125,0.0058,75.6,96.4
2026-04-15,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,5792,13713,7181,22.43,0.1459,0.1621,0.7137,644,0.0153,0.0037,71.1,95.0
2026-04-15,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,6386,10983,7303,39.19,0.279,0.3404,0.7466,977,0.0125,0.0019,75.6,97.0
2026-04-15,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,7073,11838,6869,21.73,0.1713,0.1931,0.691,837,0.0141,0.0041,70.3,96.9
2026-04-15,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,7695,9087,5229,37.55,0.2036,0.2536,0.7428,757,0.0119,0.0012,75.3,96.9
2026-04-15,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,7550,10463,6765,27.09,0.1876,0.3136,0.6865,942,0.0109,0.0025,71.5,97.3
2026-04-15,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,7621,17630,8829,30.22,0.1431,0.1879,0.7448,929,0.0118,0.001,70.8,91.5
2026-04-15,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,3547,4318,2448,42.03,0.2619,0.3679,0.8004,661,0.015,0.0051,77.9,96.8
2026-04-15,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,3967,9026,5541,18.99,0.2103,0.1903,0.8676,544,0.0151,0.0034,73.2,97.7
2026-04-15,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,3360,6485,3143,35.58,0.2372,0.2652,0.8589,665,0.0064,0.0046,77.9,95.2
2026-04-15,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,3648,7821,4640,29.18,0.186,0.2851,0.8647,605,0.0061,0.0038,75.9,94.5
2026-04-15,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,3649,8003,5699,24.69,0.1919,0.1985,0.8482,514,0.0104,0.0049,75.0,96.8
2026-04-15,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,6128,11133,5147,41.81,0.2884,0.346,0.7769,876,0.0151,0.0045,76.6,97.4
2026-04-15,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,5595,10095,4562,19.03,0.1688,0.2295,0.7018,958,0.015,0.0038,68.5,94.4
2026-04-15,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,6028,9105,4914,37.4,0.2278,0.2514,0.7432,941,0.0111,0.0019,74.5,97.5
2026-04-15,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,5906,10126,6394,27.05,0.1892,0.3328,0.7941,710,0.0154,0.0019,72.6,97.5
2026-04-15,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,6731,12753,6398,22.37,0.146,0.1834,0.7553,729,0.016,0.0046,70.2,95.1
2026-04-15,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3071,5819,2702,43.24,0.2423,0.3587,0.756,701,0.0213,0.0053,75.8,95.9
2026-04-15,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,3543,5233,2533,23.55,0.2073,0.2169,0.7757,554,0.017,0.0043,73.5,97.4
2026-04-15,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,3198,6798,3638,32.47,0.2376,0.2411,0.7452,541,0.0148,0.0037,76.5,95.5
2026-04-15,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3501,5969,3856,30.84,0.2039,0.3276,0.7692,680,0.012,0.0035,74.7,97.3
2026-04-15,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3408,8199,5079,28.63,0.1433,0.192,0.7925,698,0.0159,0.0069,71.6,97.5
2026-04-15,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,5101,11519,7650,46.06,0.2568,0.363,0.7021,635,0.0155,0.0046,78.5,95.5
2026-04-15,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,5119,10924,6071,21.0,0.1664,0.1871,0.7673,726,0.016,0.0039,70.6,95.1
2026-04-15,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,4209,5847,3638,35.17,0.1985,0.2686,0.6816,708,0.0145,0.007,74.5,96.2
2026-04-15,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,4923,9799,6946,28.87,0.2034,0.294,0.688,769,0.0198,0.0063,71.8,97.0
2026-04-15,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,4930,6661,3334,27.66,0.1752,0.1839,0.6875,732,0.0197,0.0039,71.2,97.8
2026-04-15,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,4939,7795,4347,45.87,0.2653,0.367,0.8011,495,0.0131,0.0039,80.5,95.5
2026-04-15,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,5891,13067,5532,22.44,0.2121,0.1884,0.7384,523,0.0128,0.0034,74.6,94.9
2026-04-15,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,7007,15296,7255,37.85,0.2315,0.2327,0.7551,520,0.011,0.0051,78.4,96.0
2026-04-15,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,5692,13235,6652,33.21,0.2175,0.31,0.7507,627,0.0154,0.0032,75.2,96.4
2026-04-15,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,5291,6786,3115,28.48,0.1574,0.1897,0.7526,604,0.0124,0.0027,73.6,94.7
2026-04-16,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,10403,13154,8915,37.0,0.2713,0.3229,0.7708,758,0.008,0.0029,77.9,96.7
2026-04-16,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,11139,15097,6485,20.8,0.1843,0.2206,0.6828,811,0.0122,0.0034,71.2,94.5
2026-04-16,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,11932,14140,8758,28.95,0.21,0.2578,0.7987,888,0.0132,0.0029,72.5,97.8
2026-04-16,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,9486,13897,6594,29.06,0.2127,0.3337,0.6951,867,0.0136,0.0017,72.7,97.0
2026-04-16,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,11478,27256,12694,24.02,0.1881,0.1835,0.7652,702,0.009,0.0043,73.5,95.3
2026-04-16,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,10132,17104,8845,37.84,0.2449,0.3263,0.7225,905,0.017,0.0026,74.0,95.6
2026-04-16,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,11670,27986,15273,19.16,0.1739,0.1946,0.7076,836,0.0129,0.0037,70.2,95.8
2026-04-16,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,10865,24751,11095,34.31,0.1952,0.263,0.7027,693,0.0105,0.001,75.3,96.1
2026-04-16,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,9223,18310,8180,25.17,0.2205,0.3047,0.8013,938,0.0096,0.0043,72.4,98.2
2026-04-16,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,12098,28836,18396,25.57,0.1387,0.1766,0.7373,996,0.0177,0.0016,67.9,94.9
2026-04-16,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,6203,14273,9035,44.54,0.2875,0.355,0.8046,625,0.0129,0.0058,79.8,96.4
2026-04-16,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,6366,14791,8420,19.46,0.1917,0.2301,0.7101,754,0.0218,0.0069,69.5,96.7
2026-04-16,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,6530,14489,9473,36.18,0.2526,0.2316,0.8088,716,0.0212,0.0046,74.7,95.5
2026-04-16,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,6023,13161,7516,28.44,0.2066,0.285,0.7815,535,0.0186,0.0052,74.2,97.6
2026-04-16,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,5660,8158,3639,30.03,0.1676,0.1612,0.7336,769,0.016,0.0056,71.9,96.9
2026-04-16,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,9288,17135,9707,46.74,0.261,0.372,0.7655,930,0.0105,0.0047,77.3,97.9
2026-04-16,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,9858,19289,9441,22.69,0.1616,0.2231,0.7184,875,0.0125,0.0026,70.2,94.8
2026-04-16,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,12112,15254,7668,37.7,0.1985,0.2215,0.7387,775,0.0135,0.0024,74.6,96.0
2026-04-16,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,8312,12333,6294,31.39,0.2118,0.2999,0.7986,753,0.0125,0.0038,74.3,94.9
2026-04-16,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,8226,13787,8037,25.41,0.147,0.1824,0.7221,934,0.0157,0.0026,69.1,98.1
2026-04-16,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,4312,6788,3340,40.64,0.2463,0.3556,0.6835,734,0.015,0.0027,76.5,95.4
2026-04-16,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,3875,8068,3721,20.83,0.1808,0.2032,0.7735,716,0.0143,0.0027,71.4,96.3
2026-04-16,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,3616,4689,2071,36.4,0.2229,0.2224,0.7129,687,0.0138,0.0028,75.8,96.6
2026-04-16,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,4469,8640,4834,26.82,0.2241,0.3116,0.7097,735,0.0187,0.0021,72.6,95.6
2026-04-16,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,3772,6613,3148,26.08,0.1888,0.179,0.7019,665,0.0173,0.0059,72.4,97.5
2026-04-16,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,6814,8334,5021,37.68,0.2831,0.3528,0.7109,701,0.0162,0.0046,77.0,95.5
2026-04-16,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,6121,13328,7685,25.32,0.1777,0.1981,0.7182,688,0.0183,0.0046,71.5,94.7
2026-04-16,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,6096,8028,5084,30.07,0.2311,0.2688,0.7672,571,0.0202,0.0033,74.5,95.9
2026-04-16,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,6675,14945,8276,30.29,0.1981,0.3258,0.7312,613,0.0197,0.0067,73.3,95.8
2026-04-16,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,6376,12397,5799,23.63,0.1722,0.2038,0.7411,537,0.0127,0.006,73.6,97.8
2026-04-16,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,7032,14460,6775,43.85,0.2676,0.3613,0.7497,759,0.0161,0.0044,77.2,96.6
2026-04-16,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,6963,9290,4259,20.19,0.1631,0.215,0.7194,942,0.0116,0.0023,69.5,97.0
2026-04-16,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,7732,12579,7855,29.42,0.2228,0.2502,0.6839,956,0.011,0.0036,72.8,97.1
2026-04-16,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,6386,7847,5063,24.68,0.2232,0.3279,0.7786,879,0.0158,0.005,71.6,97.7
2026-04-16,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,7365,15831,8243,23.57,0.151,0.1838,0.7789,694,0.0119,0.0011,71.8,94.3
2026-04-16,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,3535,5316,3750,36.84,0.2454,0.3695,0.7766,502,0.0101,0.0056,78.9,97.3
2026-04-16,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,3761,5688,4028,23.02,0.1554,0.209,0.8348,569,0.0074,0.0023,73.9,95.8
2026-04-16,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,3831,4786,2684,30.0,0.2151,0.2426,0.8015,652,0.0148,0.0032,74.5,95.6
2026-04-16,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,3456,7421,4252,24.77,0.2122,0.324,0.8309,558,0.0099,0.0043,75.4,94.9
2026-04-16,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,3813,8191,3680,29.66,0.1481,0.1747,0.8575,676,0.0073,0.0057,74.0,97.7
2026-04-16,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,5927,13318,7394,40.35,0.2912,0.3736,0.7859,882,0.0111,0.0048,77.3,98.1
2026-04-16,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,6886,12161,5397,22.58,0.1838,0.225,0.7337,754,0.0149,0.004,71.4,97.8
2026-04-16,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,6937,9072,4621,37.34,0.2042,0.2284,0.7106,749,0.0098,0.0031,75.8,97.8
2026-04-16,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,7117,10476,6472,29.26,0.1795,0.3288,0.7059,808,0.013,0.0013,72.4,96.9
2026-04-16,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,5999,13281,5590,22.35,0.141,0.1621,0.7251,918,0.0149,0.0041,68.7,97.6
2026-04-16,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3003,7070,3136,35.66,0.2817,0.3556,0.6889,595,0.015,0.0059,77.8,97.3
2026-04-16,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,3103,4216,3005,20.75,0.1594,0.1964,0.7296,630,0.021,0.0044,70.1,94.8
2026-04-16,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,3579,6469,4152,35.35,0.2285,0.2624,0.7085,757,0.0137,0.007,75.2,96.7
2026-04-16,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3255,6883,3091,32.72,0.2318,0.2941,0.7446,538,0.0219,0.0046,74.9,96.0
2026-04-16,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3714,7536,4603,25.14,0.1828,0.2048,0.7096,747,0.0179,0.0032,71.2,95.1
2026-04-16,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,4597,5604,3971,38.8,0.2848,0.3204,0.7767,627,0.0145,0.0033,78.3,95.6
2026-04-16,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,3969,7845,3721,25.84,0.1759,0.1821,0.681,780,0.0208,0.0051,70.2,94.7
2026-04-16,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,4274,8110,5831,33.63,0.2128,0.2385,0.7794,711,0.017,0.0033,74.1,94.7
2026-04-16,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,4547,11007,6014,25.69,0.2324,0.3153,0.7337,751,0.0173,0.0058,72.8,96.7
2026-04-16,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,4298,8051,4066,25.45,0.1625,0.178,0.6866,659,0.0148,0.0032,72.1,96.3
2026-04-16,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,4825,9818,5534,43.88,0.2568,0.3618,0.6963,683,0.0062,0.0026,79.8,95.1
2026-04-16,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,4806,9616,6420,25.43,0.2132,0.195,0.7587,646,0.0146,0.0023,73.7,95.6
2026-04-16,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,7367,9310,5374,37.58,0.2332,0.2729,0.7559,568,0.0159,0.0059,76.9,96.7
2026-04-16,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,5113,9974,7076,31.76,0.1959,0.3051,0.7155,538,0.0078,0.0045,76.8,95.7
2026-04-16,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,5513,12108,7299,28.97,0.1443,0.1622,0.7195,527,0.0138,0.0048,73.6,98.0
2026-04-17,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,14185,29565,16081,34.34,0.2693,0.367,0.8046,711,0.0092,0.0019,77.5,94.4
2026-04-17,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,14044,18008,12920,19.38,0.1931,0.2053,0.7343,820,0.0106,0.0039,71.4,95.5
2026-04-17,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,14495,35458,22578,34.71,0.199,0.2477,0.7446,813,0.0171,0.0026,73.0,98.2
2026-04-17,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,12987,28872,13924,25.18,0.2219,0.3246,0.6876,694,0.0083,0.004,74.9,94.5
2026-04-17,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,11734,15505,9065,23.11,0.1891,0.213,0.6953,957,0.0157,0.0048,69.7,94.9
2026-04-17,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,11402,15851,10416,34.56,0.2839,0.3596,0.7122,912,0.0141,0.002,75.1,94.6
2026-04-17,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,14400,20853,12272,24.99,0.2009,0.207,0.7879,937,0.0081,0.0041,72.2,95.5
2026-04-17,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,15236,26682,15360,28.65,0.2285,0.2396,0.8078,1014,0.0089,0.0013,72.8,95.4
2026-04-17,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,12079,20932,13231,28.55,0.1922,0.2974,0.6914,697,0.0102,0.0023,74.2,97.5
2026-04-17,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,12776,27784,12239,29.53,0.1688,0.2025,0.7898,903,0.0177,0.0013,70.3,96.4
2026-04-17,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,7087,16118,9919,38.76,0.262,0.348,0.7311,756,0.0209,0.0068,75.1,96.2
2026-04-17,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,8285,10480,5669,24.21,0.1716,0.1962,0.7923,672,0.0126,0.0051,72.5,97.0
2026-04-17,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,6594,16055,10040,37.1,0.2226,0.2313,0.698,629,0.0157,0.0033,76.0,96.8
2026-04-17,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,8256,14789,7944,26.27,0.2123,0.2969,0.7853,599,0.0166,0.0043,73.8,97.6
2026-04-17,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,8181,10508,4722,23.22,0.1744,0.2046,0.8012,642,0.0146,0.004,72.3,96.2
2026-04-17,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,9851,22160,14207,42.36,0.2387,0.3613,0.6971,949,0.0088,0.0019,76.1,96.4
2026-04-17,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,11122,17397,9825,24.78,0.1857,0.1816,0.765,823,0.0102,0.0049,72.3,95.0
2026-04-17,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,15496,31443,18642,34.39,0.2096,0.2374,0.8009,707,0.0128,0.0041,75.1,97.7
2026-04-17,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,9958,16107,7221,29.39,0.2192,0.2932,0.7737,729,0.0149,0.0021,73.8,95.3
